codigo,fecha_hora,velocidad_prom,velocidad_max,direccion_prom,direccion_max,calidad
82,2024-01-31 00:46:00,0.3,1.1,333.0,288.0,1
82,2024-01-31 00:47:00,0.3,0.5,281.0,291.0,1
82,2024-01-31 00:48:00,0.2,0.5,123.0,64.0,1
82,2024-01-31 00:49:00,0.4,0.9,78.0,135.0,1
82,2024-01-31 00:50:00,1.4,2.3,95.0,74.0,1
82,2024-01-31 00:51:00,2.3,3.4,83.0,82.0,1
82,2024-01-31 00:52:00,1.7,3.1,63.0,57.0,1
82,2024-01-31 00:53:00,1.2,2.4,89.0,104.0,1
82,2024-01-31 00:54:00,2.0,2.5,86.0,118.0,1
82,2024-01-31 00:55:00,2.3,3.0,71.0,68.0,1
82,2024-01-31 00:56:00,1.9,2.5,68.0,86.0,1
82,2024-01-31 00:57:00,2.0,2.4,75.0,94.0,1
82,2024-01-31 00:58:00,2.4,2.9,66.0,64.0,1
82,2024-01-31 00:59:00,2.6,3.2,66.0,58.0,1
82,2024-01-31 01:00:00,2.3,2.7,74.0,63.0,1
82,2024-01-31 01:01:00,2.5,2.8,69.0,90.0,1
82,2024-01-31 01:02:00,2.1,2.6,72.0,87.0,1
82,2024-01-31 01:03:00,2.0,2.4,59.0,55.0,1
82,2024-01-31 01:04:00,1.9,2.4,43.0,17.0,1
82,2024-01-31 01:05:00,1.7,2.6,86.0,94.0,1
82,2024-01-31 01:06:00,1.9,2.6,64.0,66.0,1
82,2024-01-31 01:07:00,1.7,2.2,69.0,74.0,1
82,2024-01-31 01:08:00,1.3,1.7,56.0,49.0,1
82,2024-01-31 01:09:00,1.5,1.9,49.0,45.0,1
82,2024-01-31 01:10:00,1.4,2.1,65.0,56.0,1
82,2024-01-31 01:11:00,1.3,1.9,85.0,81.0,1
82,2024-01-31 01:12:00,1.1,1.7,59.0,65.0,1
82,2024-01-31 01:13:00,0.7,1.2,87.0,80.0,1
82,2024-01-31 01:14:00,1.3,2.2,89.0,81.0,1
82,2024-01-31 01:15:00,1.4,1.8,70.0,71.0,1
82,2024-01-31 01:16:00,1.2,1.6,59.0,52.0,1
82,2024-01-31 01:17:00,1.3,1.9,54.0,58.0,1
82,2024-01-31 01:18:00,0.9,1.4,74.0,61.0,1
82,2024-01-31 01:19:00,1.0,1.4,36.0,51.0,1
82,2024-01-31 01:20:00,0.9,1.4,56.0,79.0,1
82,2024-01-31 01:21:00,0.6,0.9,56.0,36.0,1
82,2024-01-31 01:22:00,0.9,1.4,88.0,100.0,1
82,2024-01-31 01:23:00,1.1,1.4,71.0,74.0,1
82,2024-01-31 01:24:00,1.1,1.4,69.0,76.0,1
82,2024-01-31 01:25:00,0.6,1.1,53.0,37.0,1
82,2024-01-31 01:26:00,1.0,1.4,67.0,47.0,1
82,2024-01-31 01:27:00,0.6,0.9,93.0,74.0,1
82,2024-01-31 01:28:00,0.7,1.2,109.0,100.0,1
82,2024-01-31 01:29:00,0.9,1.1,98.0,87.0,1
82,2024-01-31 01:30:00,1.0,1.2,94.0,83.0,1
82,2024-01-31 01:31:00,0.7,0.9,91.0,93.0,1
82,2024-01-31 01:32:00,0.7,1.0,64.0,68.0,1
82,2024-01-31 01:33:00,0.7,1.1,67.0,68.0,1
82,2024-01-31 01:34:00,0.4,0.9,83.0,97.0,1
82,2024-01-31 01:35:00,0.6,1.2,55.0,51.0,1
82,2024-01-31 01:36:00,0.7,1.0,27.0,53.0,1
82,2024-01-31 01:37:00,1.0,1.4,43.0,39.0,1
82,2024-01-31 01:38:00,1.3,1.9,64.0,68.0,1
82,2024-01-31 01:39:00,1.5,2.2,68.0,72.0,1
82,2024-01-31 01:40:00,1.0,1.4,69.0,74.0,1
82,2024-01-31 01:41:00,1.0,1.9,80.0,80.0,1
82,2024-01-31 01:42:00,0.9,1.6,59.0,75.0,1
82,2024-01-31 01:43:00,1.0,1.6,78.0,39.0,1
82,2024-01-31 01:44:00,1.4,2.2,43.0,25.0,1
82,2024-01-31 01:45:00,0.9,1.2,61.0,75.0,1
82,2024-01-31 01:46:00,1.2,1.9,70.0,83.0,1
82,2024-01-31 01:47:00,1.6,2.3,78.0,80.0,1
82,2024-01-31 01:48:00,1.7,2.2,70.0,76.0,1
82,2024-01-31 01:49:00,1.5,1.8,60.0,87.0,1
82,2024-01-31 01:50:00,1.1,1.7,61.0,72.0,1
82,2024-01-31 01:51:00,0.7,1.1,68.0,63.0,1
82,2024-01-31 01:52:00,1.2,1.7,78.0,78.0,1
82,2024-01-31 01:53:00,0.9,1.5,57.0,39.0,1
82,2024-01-31 01:54:00,0.5,0.8,70.0,95.0,1
82,2024-01-31 01:55:00,0.0,0.5,33.0,86.0,1
82,2024-01-31 01:56:00,0.2,0.5,153.0,169.0,1
82,2024-01-31 01:57:00,0.3,0.5,157.0,167.0,1
82,2024-01-31 01:58:00,0.2,0.4,111.0,139.0,1
82,2024-01-31 01:59:00,0.4,0.4,77.0,75.0,1
82,2024-01-31 02:00:00,0.3,0.6,96.0,101.0,1
82,2024-01-31 02:01:00,0.3,0.4,79.0,77.0,1
82,2024-01-31 02:02:00,0.2,0.4,92.0,81.0,1
82,2024-01-31 02:03:00,0.4,0.5,49.0,54.0,1
82,2024-01-31 02:04:00,0.4,0.6,21.0,7.0,1
82,2024-01-31 02:05:00,0.7,0.9,6.0,9.0,1
82,2024-01-31 02:06:00,0.7,0.9,3.0,9.0,1
82,2024-01-31 02:07:00,0.6,0.8,12.0,7.0,1
82,2024-01-31 02:08:00,0.6,0.8,14.0,13.0,1
82,2024-01-31 02:09:00,0.4,0.6,30.0,4.0,1
82,2024-01-31 02:10:00,0.4,0.8,9.0,343.0,1
82,2024-01-31 02:11:00,0.7,1.1,356.0,355.0,1
82,2024-01-31 02:12:00,0.9,1.2,4.0,10.0,1
82,2024-01-31 02:13:00,0.9,1.3,8.0,7.0,1
82,2024-01-31 02:14:00,1.1,1.6,19.0,18.0,1
82,2024-01-31 02:15:00,1.4,2.1,36.0,53.0,1
82,2024-01-31 02:16:00,2.0,2.4,50.0,46.0,1
82,2024-01-31 02:17:00,2.0,2.6,75.0,79.0,1
82,2024-01-31 02:18:00,2.0,2.6,60.0,61.0,1
82,2024-01-31 02:19:00,2.9,3.6,73.0,74.0,1
82,2024-01-31 02:20:00,2.9,3.4,61.0,86.0,1
82,2024-01-31 02:21:00,1.9,2.7,77.0,66.0,1
82,2024-01-31 02:22:00,2.1,3.0,99.0,101.0,1
82,2024-01-31 02:23:00,1.9,2.7,86.0,93.0,1
82,2024-01-31 02:24:00,1.2,1.8,78.0,81.0,1
82,2024-01-31 02:25:00,1.3,1.8,92.0,80.0,1
82,2024-01-31 02:26:00,1.3,2.2,96.0,104.0,1
82,2024-01-31 02:27:00,1.5,2.2,49.0,42.0,1
82,2024-01-31 02:28:00,1.1,1.4,67.0,87.0,1
82,2024-01-31 02:29:00,1.3,1.7,79.0,77.0,1
82,2024-01-31 02:30:00,1.2,1.5,66.0,73.0,1
82,2024-01-31 02:31:00,1.8,2.1,77.0,83.0,1
82,2024-01-31 02:32:00,1.5,1.8,78.0,68.0,1
82,2024-01-31 02:33:00,0.9,1.4,78.0,71.0,1
82,2024-01-31 02:34:00,1.0,1.3,50.0,46.0,1
82,2024-01-31 02:35:00,0.8,1.0,70.0,73.0,1
82,2024-01-31 02:36:00,0.4,0.7,57.0,125.0,1
82,2024-01-31 02:37:00,0.1,0.5,7.0,24.0,1
82,2024-01-31 02:38:00,0.2,0.3,358.0,4.0,1
82,2024-01-31 02:39:00,0.2,0.4,355.0,355.0,1
82,2024-01-31 02:40:00,0.5,0.7,358.0,4.0,1
82,2024-01-31 02:41:00,0.8,1.0,0.0,359.0,1
82,2024-01-31 02:42:00,0.8,0.9,7.0,3.0,1
82,2024-01-31 02:43:00,0.8,1.0,23.0,13.0,1
82,2024-01-31 02:44:00,0.9,1.2,49.0,40.0,1
82,2024-01-31 02:45:00,0.8,1.2,35.0,43.0,1
82,2024-01-31 02:46:00,1.0,1.3,24.0,38.0,1
82,2024-01-31 02:47:00,0.8,1.2,10.0,9.0,1
82,2024-01-31 02:48:00,0.8,1.1,15.0,13.0,1
82,2024-01-31 02:49:00,0.9,1.3,22.0,33.0,1
82,2024-01-31 02:50:00,0.8,1.4,43.0,27.0,1
82,2024-01-31 02:51:00,0.9,1.1,71.0,71.0,1
82,2024-01-31 02:52:00,0.7,1.1,36.0,43.0,1
82,2024-01-31 02:53:00,0.4,0.7,14.0,0.0,1
82,2024-01-31 02:54:00,0.8,1.1,23.0,43.0,1
82,2024-01-31 02:55:00,0.6,0.9,57.0,48.0,1
82,2024-01-31 02:56:00,0.7,1.1,45.0,42.0,1
82,2024-01-31 02:57:00,0.8,1.1,51.0,72.0,1
82,2024-01-31 02:58:00,0.5,0.8,16.0,7.0,1
82,2024-01-31 02:59:00,0.5,0.7,5.0,7.0,1
82,2024-01-31 03:00:00,0.6,0.8,28.0,42.0,1
82,2024-01-31 03:01:00,0.5,0.7,7.0,10.0,1
82,2024-01-31 03:02:00,0.4,0.8,13.0,44.0,1
82,2024-01-31 03:03:00,0.2,0.5,32.0,49.0,1
82,2024-01-31 03:04:00,0.1,0.6,61.0,109.0,1
82,2024-01-31 03:05:00,0.2,0.4,63.0,107.0,1
82,2024-01-31 03:06:00,0.1,0.3,336.0,318.0,1
82,2024-01-31 03:07:00,0.2,0.4,329.0,319.0,1
82,2024-01-31 03:08:00,0.4,0.6,348.0,3.0,1
82,2024-01-31 03:09:00,0.7,1.3,352.0,342.0,1
82,2024-01-31 03:10:00,0.6,0.9,343.0,349.0,1
82,2024-01-31 03:11:00,0.7,1.0,325.0,324.0,1
82,2024-01-31 03:12:00,0.9,1.2,353.0,354.0,1
82,2024-01-31 03:13:00,0.6,1.0,338.0,349.0,1
82,2024-01-31 03:14:00,0.3,0.6,344.0,348.0,1
82,2024-01-31 03:15:00,0.9,1.1,69.0,68.0,1
82,2024-01-31 03:16:00,1.1,1.3,85.0,83.0,1
82,2024-01-31 03:17:00,1.3,1.5,85.0,90.0,1
82,2024-01-31 03:18:00,1.2,1.4,81.0,89.0,1
82,2024-01-31 03:19:00,1.2,1.4,76.0,79.0,1
82,2024-01-31 03:20:00,0.7,1.1,64.0,71.0,1
82,2024-01-31 03:21:00,0.5,0.8,49.0,43.0,1
82,2024-01-31 03:22:00,0.7,0.9,38.0,46.0,1
82,2024-01-31 03:23:00,0.7,1.4,4.0,357.0,1
82,2024-01-31 03:24:00,1.0,1.3,9.0,7.0,1
82,2024-01-31 03:25:00,1.4,1.7,0.0,355.0,1
82,2024-01-31 03:26:00,1.4,1.8,350.0,352.0,1
82,2024-01-31 03:27:00,1.4,2.0,3.0,14.0,1
82,2024-01-31 03:28:00,1.3,2.0,7.0,17.0,1
82,2024-01-31 03:29:00,1.1,1.6,10.0,8.0,1
82,2024-01-31 03:30:00,1.3,1.6,19.0,28.0,1
82,2024-01-31 03:31:00,1.3,1.8,23.0,34.0,1
82,2024-01-31 03:32:00,1.3,1.8,50.0,55.0,1
82,2024-01-31 03:33:00,1.0,1.6,90.0,84.0,1
82,2024-01-31 03:34:00,1.0,1.4,93.0,84.0,1
82,2024-01-31 03:35:00,0.9,1.4,78.0,83.0,1
82,2024-01-31 03:36:00,1.2,1.5,99.0,104.0,1
82,2024-01-31 03:37:00,1.1,1.5,84.0,96.0,1
82,2024-01-31 03:38:00,0.8,1.2,67.0,46.0,1
82,2024-01-31 03:39:00,0.8,1.1,51.0,14.0,1
82,2024-01-31 03:40:00,0.9,1.1,34.0,36.0,1
82,2024-01-31 03:41:00,0.7,0.9,358.0,357.0,1
82,2024-01-31 03:42:00,0.8,1.2,11.0,18.0,1
82,2024-01-31 03:43:00,1.2,1.5,22.0,35.0,1
82,2024-01-31 03:44:00,1.2,1.8,25.0,28.0,1
82,2024-01-31 03:45:00,1.2,1.6,35.0,43.0,1
82,2024-01-31 03:46:00,1.2,1.7,37.0,32.0,1
82,2024-01-31 03:47:00,1.4,1.8,32.0,37.0,1
82,2024-01-31 03:48:00,1.2,1.8,49.0,36.0,1
82,2024-01-31 03:49:00,1.0,1.6,33.0,43.0,1
82,2024-01-31 03:50:00,1.5,1.9,43.0,25.0,1
82,2024-01-31 03:51:00,1.7,2.1,48.0,51.0,1
82,2024-01-31 03:52:00,1.6,1.9,59.0,64.0,1
82,2024-01-31 03:53:00,1.7,2.1,77.0,87.0,1
82,2024-01-31 03:54:00,1.2,1.9,84.0,75.0,1
82,2024-01-31 03:55:00,1.4,2.1,119.0,123.0,1
82,2024-01-31 03:56:00,1.0,1.4,105.0,108.0,1
82,2024-01-31 03:57:00,1.0,1.5,87.0,54.0,1
82,2024-01-31 03:58:00,0.9,1.4,63.0,55.0,1
82,2024-01-31 03:59:00,1.0,1.3,69.0,70.0,1
82,2024-01-31 04:00:00,1.0,1.3,52.0,47.0,1
82,2024-01-31 04:01:00,0.4,1.0,26.0,48.0,1
82,2024-01-31 04:02:00,0.3,1.5,16.0,344.0,1
82,2024-01-31 04:03:00,0.2,0.3,7.0,25.0,1
82,2024-01-31 04:04:00,0.3,0.4,42.0,49.0,1
82,2024-01-31 04:05:00,0.1,0.3,94.0,17.0,1
82,2024-01-31 04:06:00,0.3,0.5,108.0,121.0,1
82,2024-01-31 04:07:00,0.4,0.6,125.0,123.0,1
82,2024-01-31 04:08:00,0.5,0.7,132.0,133.0,1
82,2024-01-31 04:09:00,0.7,0.8,124.0,125.0,1
82,2024-01-31 04:10:00,0.7,0.8,115.0,111.0,1
82,2024-01-31 04:11:00,0.8,1.0,127.0,133.0,1
82,2024-01-31 04:12:00,0.7,0.9,131.0,133.0,1
82,2024-01-31 04:13:00,0.8,0.9,130.0,130.0,1
82,2024-01-31 04:14:00,0.6,1.0,142.0,133.0,1
82,2024-01-31 04:15:00,0.5,0.8,141.0,119.0,1
82,2024-01-31 04:16:00,0.6,0.7,156.0,139.0,1
82,2024-01-31 04:17:00,0.8,0.9,145.0,151.0,1
82,2024-01-31 04:18:00,0.8,0.9,144.0,133.0,1
82,2024-01-31 04:19:00,0.9,1.1,152.0,153.0,1
82,2024-01-31 04:20:00,1.0,1.2,157.0,160.0,1
82,2024-01-31 04:21:00,1.1,1.3,157.0,151.0,1
82,2024-01-31 04:22:00,1.1,1.2,157.0,158.0,1
82,2024-01-31 04:23:00,1.0,1.3,159.0,151.0,1
82,2024-01-31 04:24:00,1.0,1.1,162.0,171.0,1
82,2024-01-31 04:25:00,0.6,0.9,161.0,146.0,1
82,2024-01-31 04:26:00,0.5,0.9,151.0,153.0,1
82,2024-01-31 04:27:00,0.6,1.1,135.0,133.0,1
82,2024-01-31 04:28:00,0.8,1.1,130.0,135.0,1
82,2024-01-31 04:29:00,0.3,0.6,87.0,133.0,1
82,2024-01-31 04:30:00,0.7,1.1,45.0,55.0,1
82,2024-01-31 04:31:00,1.0,1.2,46.0,43.0,1
82,2024-01-31 04:32:00,0.9,1.2,61.0,76.0,1
82,2024-01-31 04:33:00,0.8,1.1,72.0,64.0,1
82,2024-01-31 04:34:00,0.5,0.8,69.0,56.0,1
82,2024-01-31 04:35:00,0.3,0.5,86.0,101.0,1
82,2024-01-31 04:36:00,0.3,0.4,96.0,90.0,1
82,2024-01-31 04:37:00,0.3,0.6,67.0,57.0,1
82,2024-01-31 04:38:00,0.2,0.5,36.0,43.0,1
82,2024-01-31 04:39:00,0.2,0.5,43.0,56.0,1
82,2024-01-31 04:40:00,0.6,0.8,45.0,35.0,1
82,2024-01-31 04:41:00,0.4,0.6,42.0,58.0,1
82,2024-01-31 04:42:00,0.3,0.4,57.0,55.0,1
82,2024-01-31 04:43:00,0.5,0.6,46.0,41.0,1
82,2024-01-31 04:44:00,0.4,0.5,57.0,43.0,1
82,2024-01-31 04:45:00,0.2,0.3,77.0,52.0,1
82,2024-01-31 04:46:00,0.3,0.4,84.0,82.0,156
82,2024-01-31 04:47:00,0.3,0.4,83.0,72.0,156
82,2024-01-31 04:48:00,0.3,0.5,110.0,109.0,156
82,2024-01-31 04:49:00,0.3,0.5,125.0,119.0,156
82,2024-01-31 04:50:00,0.3,0.4,125.0,127.0,156
82,2024-01-31 04:51:00,0.4,0.5,169.0,170.0,1
82,2024-01-31 04:52:00,0.3,0.4,162.0,133.0,1
82,2024-01-31 04:53:00,0.3,0.5,144.0,128.0,1
82,2024-01-31 04:54:00,0.4,0.5,135.0,132.0,1
82,2024-01-31 04:55:00,0.6,0.8,131.0,134.0,1
82,2024-01-31 04:56:00,0.8,0.8,139.0,136.0,1
82,2024-01-31 04:57:00,0.7,0.9,146.0,167.0,1
82,2024-01-31 04:58:00,0.8,1.0,155.0,166.0,1
82,2024-01-31 04:59:00,0.9,1.4,155.0,168.0,1
82,2024-01-31 05:00:00,1.1,1.3,152.0,155.0,1
82,2024-01-31 05:01:00,1.2,1.3,146.0,152.0,1
82,2024-01-31 05:02:00,0.9,1.1,137.0,158.0,1
82,2024-01-31 05:03:00,0.8,1.1,131.0,133.0,1
82,2024-01-31 05:04:00,0.8,0.9,123.0,132.0,1
82,2024-01-31 05:05:00,0.8,0.9,129.0,110.0,1
82,2024-01-31 05:06:00,0.5,0.7,96.0,109.0,1
82,2024-01-31 05:07:00,0.5,0.7,77.0,85.0,1
82,2024-01-31 05:08:00,0.2,0.5,145.0,169.0,1
82,2024-01-31 05:09:00,0.3,0.5,114.0,125.0,1
82,2024-01-31 05:10:00,0.5,0.8,126.0,110.0,1
82,2024-01-31 05:11:00,0.5,0.6,127.0,123.0,1
82,2024-01-31 05:12:00,0.7,0.8,134.0,131.0,1
82,2024-01-31 05:13:00,0.5,0.6,126.0,133.0,1
82,2024-01-31 05:14:00,0.4,0.6,121.0,118.0,1
82,2024-01-31 05:15:00,0.4,0.5,127.0,132.0,1
82,2024-01-31 05:16:00,0.6,0.9,124.0,132.0,1
82,2024-01-31 05:17:00,0.6,0.9,129.0,123.0,1
82,2024-01-31 05:18:00,0.6,0.8,111.0,127.0,1
82,2024-01-31 05:19:00,0.6,0.7,82.0,87.0,1
82,2024-01-31 05:20:00,0.4,0.7,61.0,38.0,1
82,2024-01-31 05:21:00,0.3,0.5,69.0,349.0,1
82,2024-01-31 05:22:00,0.4,0.6,53.0,41.0,1
82,2024-01-31 05:23:00,0.7,0.9,37.0,25.0,1
82,2024-01-31 05:24:00,0.7,0.8,29.0,34.0,1
82,2024-01-31 05:25:00,0.8,0.9,16.0,16.0,1
82,2024-01-31 05:26:00,0.8,0.9,1.0,12.0,1
82,2024-01-31 05:27:00,0.8,1.0,347.0,355.0,1
82,2024-01-31 05:28:00,0.9,1.3,2.0,19.0,1
82,2024-01-31 05:29:00,1.8,2.5,4.0,356.0,1
82,2024-01-31 05:30:00,1.4,1.9,8.0,7.0,1
82,2024-01-31 05:31:00,1.0,1.8,17.0,20.0,1
82,2024-01-31 05:32:00,0.6,1.1,23.0,350.0,1
82,2024-01-31 05:33:00,0.6,1.0,38.0,14.0,1
82,2024-01-31 05:34:00,0.3,0.8,20.0,355.0,1
82,2024-01-31 05:35:00,0.4,0.7,40.0,40.0,1
82,2024-01-31 05:36:00,0.5,0.8,58.0,54.0,1
82,2024-01-31 05:37:00,0.4,0.7,58.0,81.0,1
82,2024-01-31 05:38:00,0.7,1.0,63.0,58.0,1
82,2024-01-31 05:39:00,0.9,1.3,69.0,87.0,1
82,2024-01-31 05:40:00,0.7,1.1,85.0,94.0,1
82,2024-01-31 05:41:00,0.4,1.0,103.0,97.0,1
82,2024-01-31 05:42:00,0.4,0.6,115.0,109.0,1
82,2024-01-31 05:43:00,0.4,0.7,79.0,59.0,1
82,2024-01-31 05:44:00,0.6,0.7,168.0,173.0,1
82,2024-01-31 05:45:00,0.6,0.8,176.0,172.0,1
82,2024-01-31 05:46:00,0.8,0.9,159.0,170.0,1
82,2024-01-31 05:47:00,0.7,1.0,166.0,172.0,1
82,2024-01-31 05:48:00,0.7,0.9,170.0,175.0,1
82,2024-01-31 05:49:00,0.8,1.2,173.0,179.0,1
82,2024-01-31 05:50:00,1.1,1.3,184.0,177.0,1
82,2024-01-31 05:51:00,0.9,1.2,195.0,190.0,1
82,2024-01-31 05:52:00,0.4,0.7,193.0,219.0,1
82,2024-01-31 05:53:00,0.1,0.6,156.0,167.0,1
82,2024-01-31 05:54:00,0.4,0.7,141.0,198.0,1
82,2024-01-31 05:55:00,0.4,0.5,111.0,114.0,1
82,2024-01-31 05:56:00,0.4,0.8,58.0,53.0,1
82,2024-01-31 05:57:00,0.6,0.8,53.0,53.0,1
82,2024-01-31 05:58:00,0.8,1.0,55.0,48.0,1
82,2024-01-31 05:59:00,1.0,1.2,46.0,49.0,1
82,2024-01-31 06:00:00,0.9,1.1,44.0,46.0,1
82,2024-01-31 06:01:00,0.7,1.0,34.0,43.0,1
82,2024-01-31 06:02:00,0.2,0.6,16.0,351.0,1
82,2024-01-31 06:03:00,0.1,0.7,13.0,21.0,1
82,2024-01-31 06:04:00,1.0,1.6,1.0,17.0,1
82,2024-01-31 06:05:00,1.2,1.4,6.0,4.0,1
82,2024-01-31 06:06:00,1.8,2.5,20.0,19.0,1
82,2024-01-31 06:07:00,1.7,2.0,13.0,10.0,1
82,2024-01-31 06:08:00,1.4,2.2,13.0,7.0,1
82,2024-01-31 06:09:00,0.3,0.9,8.0,29.0,1
82,2024-01-31 06:10:00,0.3,0.5,322.0,326.0,1
82,2024-01-31 06:11:00,0.3,0.9,319.0,338.0,1
82,2024-01-31 06:12:00,0.3,0.9,273.0,261.0,1
82,2024-01-31 06:13:00,0.0,0.8,58.0,332.0,1
82,2024-01-31 06:14:00,0.6,1.6,59.0,39.0,1
82,2024-01-31 06:15:00,0.7,1.6,121.0,122.0,1
82,2024-01-31 06:16:00,1.0,1.8,77.0,63.0,1
82,2024-01-31 06:17:00,0.7,2.3,65.0,85.0,1
82,2024-01-31 06:18:00,0.5,0.9,171.0,189.0,1
82,2024-01-31 06:19:00,0.3,0.7,164.0,108.0,1
82,2024-01-31 06:20:00,1.1,2.0,52.0,74.0,1
82,2024-01-31 06:21:00,0.8,1.5,55.0,68.0,1
82,2024-01-31 06:22:00,0.4,0.7,70.0,71.0,1
82,2024-01-31 06:23:00,0.4,0.7,68.0,43.0,1
82,2024-01-31 06:24:00,0.1,0.4,348.0,4.0,1
82,2024-01-31 06:25:00,0.1,0.4,222.0,226.0,1
82,2024-01-31 06:26:00,0.2,0.7,233.0,180.0,1
82,2024-01-31 06:27:00,0.4,0.7,134.0,174.0,1
82,2024-01-31 06:28:00,0.7,0.9,100.0,91.0,1
82,2024-01-31 06:29:00,0.7,0.9,114.0,114.0,1
82,2024-01-31 06:30:00,0.3,0.7,116.0,135.0,1
82,2024-01-31 06:31:00,0.0,0.4,73.0,109.0,1
82,2024-01-31 06:32:00,0.2,0.7,333.0,335.0,1
82,2024-01-31 06:33:00,0.1,0.5,309.0,274.0,1
82,2024-01-31 06:34:00,0.2,1.0,109.0,133.0,1
82,2024-01-31 06:35:00,0.5,0.8,118.0,136.0,1
82,2024-01-31 06:36:00,0.3,0.6,107.0,165.0,1
82,2024-01-31 06:37:00,0.4,0.6,90.0,83.0,1
82,2024-01-31 06:38:00,0.5,1.0,60.0,40.0,1
82,2024-01-31 06:39:00,1.2,1.8,26.0,26.0,1
82,2024-01-31 06:40:00,1.2,1.6,19.0,25.0,1
82,2024-01-31 06:41:00,1.1,1.4,25.0,48.0,1
82,2024-01-31 06:42:00,0.9,1.5,49.0,45.0,1
82,2024-01-31 06:43:00,0.9,1.4,57.0,49.0,1
82,2024-01-31 06:44:00,0.5,1.1,86.0,71.0,1
82,2024-01-31 06:45:00,0.8,1.3,133.0,133.0,1
82,2024-01-31 06:46:00,0.6,1.2,144.0,132.0,1
82,2024-01-31 06:47:00,0.3,0.6,167.0,142.0,1
82,2024-01-31 06:48:00,0.6,1.1,105.0,96.0,1
82,2024-01-31 06:49:00,0.7,1.0,93.0,108.0,1
82,2024-01-31 06:50:00,0.7,1.1,74.0,68.0,1
82,2024-01-31 06:51:00,0.9,1.4,99.0,119.0,1
82,2024-01-31 06:52:00,1.0,1.5,110.0,104.0,1
82,2024-01-31 06:53:00,1.6,2.2,77.0,86.0,1
82,2024-01-31 06:54:00,0.9,1.6,92.0,53.0,1
82,2024-01-31 06:55:00,1.2,2.1,120.0,123.0,1
82,2024-01-31 06:56:00,1.0,1.6,79.0,85.0,1
82,2024-01-31 06:57:00,1.4,2.1,93.0,96.0,1
82,2024-01-31 06:58:00,1.1,1.5,91.0,90.0,1
82,2024-01-31 06:59:00,1.8,2.4,71.0,77.0,1
82,2024-01-31 07:00:00,1.3,2.1,63.0,66.0,1
82,2024-01-31 07:01:00,2.1,2.6,61.0,66.0,1
82,2024-01-31 07:02:00,1.9,2.4,63.0,79.0,1
82,2024-01-31 07:03:00,0.9,1.3,80.0,62.0,1
82,2024-01-31 07:04:00,0.8,1.4,50.0,49.0,1
82,2024-01-31 07:05:00,0.9,1.3,40.0,49.0,1
82,2024-01-31 07:06:00,1.1,1.4,41.0,55.0,1
82,2024-01-31 07:07:00,0.7,1.0,49.0,43.0,1
82,2024-01-31 07:08:00,0.6,0.8,60.0,59.0,1
82,2024-01-31 07:09:00,0.6,0.8,71.0,74.0,1
82,2024-01-31 07:10:00,0.6,0.9,67.0,52.0,1
82,2024-01-31 07:11:00,0.1,0.5,145.0,81.0,1
82,2024-01-31 07:12:00,0.1,0.3,242.0,208.0,1
82,2024-01-31 07:13:00,0.0,0.3,229.0,224.0,1
82,2024-01-31 07:14:00,0.0,0.2,338.0,332.0,1
82,2024-01-31 07:15:00,0.0,0.2,321.0,310.0,1
82,2024-01-31 07:16:00,0.3,0.5,67.0,62.0,1
82,2024-01-31 07:17:00,0.8,1.0,60.0,54.0,1
82,2024-01-31 07:18:00,1.0,1.2,80.0,83.0,1
82,2024-01-31 07:19:00,1.0,1.3,68.0,73.0,1
82,2024-01-31 07:20:00,0.6,1.1,40.0,70.0,1
82,2024-01-31 07:21:00,0.6,1.0,358.0,14.0,1
82,2024-01-31 07:22:00,0.8,1.1,10.0,14.0,1
82,2024-01-31 07:23:00,0.6,1.1,48.0,36.0,1
82,2024-01-31 07:24:00,0.3,0.5,51.0,49.0,1
82,2024-01-31 07:25:00,0.2,0.3,30.0,42.0,1
82,2024-01-31 07:26:00,0.1,0.3,44.0,75.0,1
82,2024-01-31 07:27:00,0.6,1.0,70.0,68.0,1
82,2024-01-31 07:28:00,1.0,1.2,90.0,100.0,1
82,2024-01-31 07:29:00,0.9,1.1,98.0,90.0,1
82,2024-01-31 07:30:00,0.8,1.1,111.0,118.0,1
82,2024-01-31 07:31:00,1.0,1.4,128.0,129.0,1
82,2024-01-31 07:32:00,0.7,1.3,125.0,119.0,1
82,2024-01-31 07:33:00,0.9,1.4,160.0,169.0,1
82,2024-01-31 07:34:00,0.7,1.0,167.0,163.0,1
82,2024-01-31 07:35:00,0.9,1.2,190.0,175.0,1
82,2024-01-31 07:36:00,0.8,1.0,220.0,217.0,1
82,2024-01-31 07:37:00,0.5,0.7,226.0,217.0,1
82,2024-01-31 07:38:00,0.2,0.6,248.0,227.0,1
82,2024-01-31 07:39:00,0.6,0.9,255.0,256.0,1
82,2024-01-31 07:40:00,0.5,0.8,280.0,253.0,1
82,2024-01-31 07:41:00,0.6,1.0,296.0,284.0,1
82,2024-01-31 07:42:00,0.6,0.8,331.0,329.0,1
82,2024-01-31 07:43:00,0.7,1.0,350.0,354.0,1
82,2024-01-31 07:44:00,1.2,1.6,333.0,327.0,1
82,2024-01-31 07:45:00,1.1,1.5,340.0,347.0,1
82,2024-01-31 07:46:00,0.8,1.2,348.0,340.0,1
82,2024-01-31 07:47:00,0.8,1.0,350.0,349.0,1
